2020-09-07 18:45:16.111466: LOGGING STARTED
-1.10,7.49,6.11
-1.21,7.49,6.20
-1.20,7.49,6.20
-1.20,7.49,6.20
-1.20,7.49,6.20
-1.21,7.49,6.20
-1.20,7.50,6.20
-1.20,7.50,6.20
-1.20,7.50,6.20
-1.20,7.50,6.19
-1.20,7.50,6.20
-1.20,7.50,6.19
-1.20,7.50,6.20
-1.20,7.50,6.19
-1.20,7.50,6.19
-1.20,7.50,6.20
-1.20,7.50,6.19
-1.20,7.50,6.20
-1.20,7.50,6.19
-1.20,7.50,6.19
-1.20,7.50,6.19
-1.19,7.50,6.19
-1.11,7.68,5.99
-0.95,8.00,5.61
-1.03,7.93,5.68
-1.03,7.88,5.75
-1.00,8.02,5.55
-1.04,8.06,5.54
-1.09,7.89,5.72
-1.01,7.97,5.68
-0.95,8.01,5.59
-1.05,7.79,5.84
-1.00,7.67,6.08
-0.96,7.66,5.94
-1.44,7.34,6.25
-1.61,7.12,6.40
-2.52,7.44,6.28
-3.36,7.65,5.78
-3.39,7.69,5.49
-3.65,7.97,4.92
-3.75,8.18,4.68
-1.90,8.29,5.19
-1.04,8.05,5.50
-1.11,8.03,5.56
-1.08,8.00,5.59
-1.11,7.92,5.76
-1.12,7.83,5.76
-1.17,7.82,5.82
-1.21,7.76,5.86
-1.29,7.49,6.14
-1.26,7.39,6.26
-1.33,7.46,6.37
-1.29,7.40,6.24
-1.27,7.31,6.33
-1.31,7.43,6.31
-1.44,7.30,6.33
-1.36,7.42,6.27
-1.44,7.34,6.35
-1.32,7.46,6.18
-1.40,7.56,6.17
-1.36,7.41,6.12
-1.56,7.47,6.16
-1.78,6.83,6.94
-1.92,6.34,7.32
-1.99,6.26,7.58
-1.78,6.45,7.26
-1.69,6.69,7.08
-1.66,6.63,7.16
-1.41,7.16,6.53
-1.48,7.07,6.65
-1.48,7.05,6.65
-1.20,7.71,5.95
-1.35,7.38,6.29
-1.40,7.25,6.44
-1.30,7.51,6.14
-1.24,7.64,6.01
-0.94,8.31,5.22
-0.85,8.49,5.02
-1.00,8.11,5.46
-0.99,8.07,5.53
-0.92,8.25,5.28
-0.85,8.37,5.15
-0.95,8.08,5.46
-1.16,7.62,6.06
-1.41,7.10,6.73
-1.14,7.84,5.70
-1.01,8.18,5.34
-1.09,8.18,5.43
-1.17,8.09,5.47
-1.28,7.99,5.59
-1.15,7.78,5.58
-1.13,7.86,5.87
-1.28,7.69,5.96
-1.34,7.48,6.18
-1.42,7.58,6.08
-1.30,7.76,6.02
-1.13,7.51,5.82
-1.31,7.73,5.99
-1.33,7.63,5.94
-1.32,7.63,5.95
-1.35,7.55,5.99
-1.31,7.65,6.01
-1.32,7.63,6.02
-1.36,7.67,5.87
-1.35,7.60,6.00
-1.48,7.42,6.24
-1.42,7.52,6.10
-1.46,7.33,6.36
-1.50,7.23,6.43
-1.45,7.26,6.57
-1.53,7.19,6.41
-1.43,7.27,6.53
-1.40,7.42,6.38
-1.33,7.49,6.26
-1.32,7.55,6.17
-1.30,7.58,6.15
-1.34,7.47,6.30
-1.39,7.47,6.12
-1.36,7.31,6.38
-1.28,7.35,6.43
-1.43,7.27,6.39
-1.39,7.24,6.28
-1.43,7.21,6.44
-1.38,7.31,6.26
-1.22,7.39,6.24
-1.29,7.40,6.20
-1.28,7.42,6.16
-1.48,6.85,6.90
-1.99,5.86,7.89
-2.05,5.91,7.97
-1.97,5.99,7.80
-2.01,5.91,7.90
-1.55,6.80,6.94
-1.27,7.46,6.22
-1.26,7.47,6.21
-1.26,7.47,6.20
-1.25,7.47,6.20
-1.26,7.47,6.20
-1.26,7.46,6.20
-1.26,7.47,6.21
-1.26,7.47,6.20
-1.26,7.47,6.21
-1.26,7.47,6.20
-1.26,7.47,6.20
-1.26,7.47,6.21
-1.26,7.47,6.20
-1.25,7.47,6.20
-1.25,7.47,6.20
-1.26,7.47,6.20
-1.25,7.47,6.21
-1.26,7.47,6.20
-1.25,7.47,6.20
-1.25,7.47,6.20
-1.25,7.47,6.21
-1.26,7.47,6.20
-1.25,7.47,6.20
-1.26,7.47,6.20
-1.25,7.47,6.20
-1.25,7.47,6.21
-1.25,7.47,6.21
-1.26,7.47,6.20
-1.25,7.47,6.21
-1.25,7.47,6.20
-1.26,7.47,6.20
-1.25,7.47,6.20
-1.25,7.47,6.20
-1.25,7.47,6.20
-1.25,7.47,6.20
-1.25,7.47,6.20
-1.18,7.62,6.04
-0.79,8.45,5.08
-0.78,8.53,4.97
-0.79,8.39,5.18
-0.93,8.21,5.27
-0.81,8.29,5.31
-0.91,7.97,5.68
-0.80,8.04,5.58
-0.76,8.09,5.51
-0.99,8.00,5.65
-1.05,7.91,5.62
-1.03,7.94,5.74
-1.06,7.87,5.72
-1.10,7.86,5.74
-1.16,7.77,5.91
-1.38,7.36,6.37
-1.41,7.24,6.43
-1.25,7.43,6.20
-1.23,7.30,6.44
-1.25,7.30,6.35
-1.41,7.26,6.54
-1.42,7.22,6.46
-1.42,7.29,6.42
-1.37,7.22,6.49
-1.44,7.18,6.44
-1.44,7.24,6.47
-1.40,7.21,6.48
-1.38,7.27,6.47
-1.44,6.98,6.69
-1.61,6.57,7.22
-1.61,6.71,7.04
-1.66,6.50,7.26
-1.76,6.32,7.47
-1.93,6.14,7.67
-1.63,6.73,6.99
-1.48,7.10,6.61
-1.31,7.47,6.18
-1.30,7.47,6.19
-1.31,7.47,6.19
-1.31,7.48,6.19
-1.31,7.48,6.19
-1.31,7.48,6.19
-1.31,7.48,6.19
-1.31,7.47,6.19
-1.31,7.47,6.19
-1.31,7.48,6.19
-1.31,7.47,6.19
-1.22,7.66,5.98
-1.05,8.03,5.56
-0.82,8.54,4.94
-0.91,8.39,5.14
-0.98,8.18,5.36
-0.99,8.08,5.52
-1.13,7.80,5.86
