2020-09-10 07:26:21.809222: LOGGING STARTED
-1.31,7.42,6.29
-1.33,7.42,6.17
-1.33,7.42,6.17
-1.33,7.42,6.17
-1.34,7.42,6.16
-1.33,7.42,6.17
-1.34,7.42,6.16
-1.33,7.42,6.17
-1.33,7.42,6.16
-1.33,7.42,6.16
-1.33,7.43,6.17
-1.33,7.42,6.16
-1.33,7.43,6.16
-1.33,7.43,6.16
-1.33,7.43,6.16
-1.33,7.42,6.16
-1.32,7.43,6.16
-1.33,7.43,6.16
-1.33,7.43,6.16
-1.32,7.43,6.16
-1.33,7.43,6.16
-1.33,7.43,6.16
-1.32,7.43,6.16
-1.33,7.43,6.17
-1.32,7.43,6.16
-1.32,7.43,6.16
-1.32,7.43,6.17
-1.33,7.43,6.16
-1.32,7.43,6.17
-1.32,7.43,6.17
-1.32,7.43,6.17
-1.33,7.43,6.17
-1.33,7.43,6.16
-1.33,7.43,6.16
-1.33,7.42,6.16
-1.33,7.43,6.16
-1.26,7.58,5.98
-1.08,8.03,5.47
-1.23,7.68,5.88
-1.32,7.51,6.05
-1.22,7.68,5.91
-1.36,7.46,6.10
-1.36,7.41,6.19
-1.32,7.45,6.12
-1.38,7.28,6.35
-1.36,7.32,6.29
-1.30,7.42,6.17
-1.26,7.41,6.20
-1.19,7.55,6.06
-1.19,7.48,6.15
-1.09,7.72,5.83
-1.22,7.48,6.10
-1.36,7.20,6.44
-1.19,7.61,5.99
-1.10,7.62,6.00
-1.21,7.57,6.01
-1.07,7.66,5.93
-1.12,7.75,5.77
-1.07,7.75,5.84
-1.13,7.53,6.16
-1.27,7.18,6.43
-0.85,7.87,5.53
-0.99,7.69,6.06
-0.88,7.72,5.73
-1.08,7.69,6.00
-1.08,7.60,6.02
-1.19,7.43,6.19
-1.16,7.41,6.23
-1.08,7.39,6.23
-1.11,7.41,6.27
-0.90,7.51,6.18
-0.94,7.46,6.23
-0.90,7.37,6.19
-1.04,7.29,6.38
-1.09,7.28,6.39
-1.05,7.42,6.16
-0.96,7.68,5.93
-0.99,7.49,6.17
-1.06,7.26,6.35
-1.29,7.17,6.50
-1.43,6.93,6.75
-1.70,6.38,7.32
-1.59,6.45,7.27
-1.53,6.57,7.15
-1.39,6.80,6.97
-1.15,7.21,6.44
-1.34,6.75,6.96
-1.48,6.48,7.24
-1.24,7.05,6.63
-1.13,7.35,6.31
-1.13,7.35,6.30
-1.12,7.35,6.30
-1.12,7.35,6.30
-1.12,7.35,6.30
-1.13,7.35,6.30
-1.12,7.35,6.30
-1.12,7.35,6.30
-1.12,7.35,6.30
-1.13,7.35,6.30
-1.12,7.35,6.30
-1.13,7.35,6.29
-1.12,7.35,6.30
